yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
202142023,20214,2023,VA0530300,VA0530300,,N,N,,I,PURCELLVILLE,PURCELLVILLE PD,Purcellville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,8990,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,2,2,4,1.8,2.0,1994-01-01,1996-08-01,1996-08-01,2012-06-01,,2019-04-01,N,LOUDOUN,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
202152023,20215,2023,VA053SP00,VA053SP00,,N,N,,I,SP: LOUDOUN COUNTY,SP: LOUDOUN COUNTY,State Police:,Loudoun County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,LOUDOUN,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
202162023,20216,2023,VA0540000,VA0540000,,N,N,,I,LOUISA,LOUISA CO SO LOUISA,Louisa,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,39196,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,50,5,55,4,13,17,1.4,1.8,1994-01-01,2000-01-01,2000-01-01,2012-08-01,,2019-04-01,N,LOUISA,Not Specified,Y,Y,Y
202172023,20217,2023,VA0540100,VA0540100,,N,N,,I,LOUISA,TOWN SERGEANT'S OFFICE LOUISA,Louisa,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2166,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1994-01-01,2004-01-01,2004-01-01,2012-06-01,,2019-10-01,N,LOUISA,Not Specified,Y,Y,Y
202192023,20219,2023,VA054SP00,VA054SP00,,N,N,,I,SP: LOUISA COUNTY,SP: LOUISA COUNTY,State Police:,Louisa County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,LOUISA,Not Specified,Y,Y,Y
202202023,20220,2023,VA0550000,VA0550000,,N,N,,I,LUNENBURG,LUNENBURG CO SO VICTORIA,Lunenburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,9209,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,1,15,1,5,6,1.6,2.3,1994-01-01,1997-11-01,1997-11-01,2012-06-01,,2019-04-01,N,LUNENBURG,Not Specified,Y,Y,Y
202212023,20221,2023,VA0550100,VA0550100,,N,N,,I,KENBRIDGE,KENBRIDGE PD,Kenbridge,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1121,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,0,1,5.4,5.4,1994-01-01,1996-11-01,1996-11-01,2012-07-01,,2020-03-01,N,LUNENBURG,Not Specified,Y,Y,Y
202222023,20222,2023,VA0550300,VA0550300,,N,N,,I,VICTORIA,VICTORIA PD,Victoria,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1753,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,2.9,3.4,1994-01-01,1997-07-01,1997-07-01,2012-06-01,,2019-04-01,N,LUNENBURG,Not Specified,Y,Y,Y
202232023,20223,2023,VA055SP00,VA055SP00,,N,N,,I,SP: LUNENBURG COUNTY,SP: LUNENBURG COUNTY,State Police:,Lunenburg County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,LUNENBURG,Not Specified,Y,Y,Y
202242023,20224,2023,VA0560000,VA0560000,,N,N,,I,MADISON,MADISON CO SO MADISON,Madison,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,14083,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,22,3,25,2,11,13,1.7,2.7,1994-01-01,1998-04-01,1998-04-01,2012-06-01,,2019-04-01,N,MADISON,Not Specified,Y,Y,Y
202252023,20225,2023,VA056SP00,VA056SP00,,N,N,,I,SP: MADISON COUNTY,SP: MADISON COUNTY,State Police:,Madison County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-06-01,N,MADISON,Not Specified,Y,Y,Y
202262023,20226,2023,VA0570000,VA0570000,,N,N,,I,MATHEWS,MATHEWS CO SO MATHEWS,Mathews,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,8482,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,9,1,10,2,9,11,1.3,2.5,1994-01-01,1998-07-01,1998-07-01,2012-06-01,,2019-04-01,N,MATHEWS,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
202272023,20227,2023,VA057SP00,VA057SP00,,N,N,,I,SP: MATHEWS COUNTY,SP: MATHEWS COUNTY,State Police:,Mathews County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-06-01,N,MATHEWS,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
202282023,20228,2023,VA0580000,VA0580000,,N,N,,I,MECKLENBURG,MECKLENBURG CO SO BOYDTON,Mecklenburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,21886,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,0,0,0,0,0,0,0.0,0.0,1994-01-01,1997-07-01,1997-07-01,2012-06-01,,2019-04-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202292023,20229,2023,VA0580200,VA0580200,,N,N,,I,CHASE CITY,CHASE CITY PD,Chase City,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2060,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,1,1,4.4,4.9,1994-01-01,1996-09-01,1996-09-01,2012-06-01,,2020-07-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202302023,20230,2023,VA0580300,VA0580300,,N,N,,I,CLARKSVILLE,CLARKSVILLE PD,Clarksville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1303,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,1,2,5.4,6.1,1994-01-01,1996-08-01,1996-08-01,2012-06-01,,2020-06-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202312023,20231,2023,VA0580400,VA0580400,,N,N,,I,LA CROSSE,LA CROSSE PD,La Crosse,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,612,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.6,1.6,1994-01-01,2001-03-01,2001-03-01,2012-09-01,,2021-01-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202322023,20232,2023,VA0580500,VA0580500,,N,N,,I,SOUTH HILL,SOUTH HILL PD,South Hill,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4788,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,0,22,2,2,4,5.0,5.4,1994-01-01,1996-08-01,1996-08-01,2012-06-01,,2020-05-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202332023,20233,2023,VA058SP00,VA058SP00,,N,N,,I,SP: MECKLENBURG COUNTY,SP: MECKLENBURG COUNTY,State Police:,Mecklenburg County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,MECKLENBURG,Not Specified,Y,Y,Y
202342023,20234,2023,VA0590000,VA0590000,,N,N,,I,MIDDLESEX,MIDDLESEX CO SO SALUDA,Middlesex,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,11119,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,24,0,24,6,14,20,2.7,4.0,1994-01-01,1998-05-01,1998-05-01,2012-06-01,,2019-04-01,N,MIDDLESEX,Not Specified,Y,Y,Y
202362023,20236,2023,VA059SP00,VA059SP00,,N,N,,I,SP: MIDDLESEX COUNTY,SP: MIDDLESEX COUNTY,State Police:,Middlesex County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,MIDDLESEX,Not Specified,Y,Y,Y
202372023,20237,2023,VA0600000,VA0600000,,N,N,,I,MONTGOMERY,MONTGOMERY,Montgomery,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,30417,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,96,1,97,19,5,24,3.8,4.0,1994-01-01,1997-06-01,1997-06-01,2012-06-01,,2019-04-01,N,MONTGOMERY,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
202382023,20238,2023,VA0600100,VA0600100,,N,N,,I,BLACKSBURG,BLACKSBURG PD,Blacksburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,46052,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,55,3,58,8,7,15,1.4,1.6,1994-01-01,1995-01-01,1995-01-01,2012-06-01,,2019-04-01,N,MONTGOMERY,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
202392023,20239,2023,VA0600300,VA0600300,,N,N,,I,CHRISTIANSBURG,CHRISTIANSBURG,Christiansburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,22206,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,55,0,55,4,6,10,2.7,2.9,1994-01-01,1995-10-01,1995-10-01,2012-06-01,,2019-04-01,N,MONTGOMERY,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
202402023,20240,2023,VA0600400,VA0600400,,N,N,,I,VA POLYTECH INST & ST UN,VA POLYTECHNIC INST POLICE DEPARTMENT,Virginia Polytechnic Institute and State University,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,43,12,55,6,5,11,0,0,1994-01-01,2004-06-01,2004-06-01,2012-06-01,,2019-06-01,N,MONTGOMERY,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
202412023,20241,2023,VA060SP00,VA060SP00,,N,N,,I,SP: MONTGOMERY COUNTY,SP: MONTGOMERY COUNTY,State Police:,Montgomery County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,MONTGOMERY,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
202452023,20245,2023,VA0620000,VA0620000,,N,N,,I,NELSON,NELSON CO SO LOVINGSTON,Nelson,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,14455,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,19,0,19,1,5,6,1.4,1.7,1994-01-01,1998-02-01,1998-02-01,2012-06-01,,2020-07-01,N,NELSON,"Charlottesville, VA",Y,Y,Y
202462023,20246,2023,VA062SP00,VA062SP00,,N,N,,I,SP: NELSON COUNTY,SP: NELSON COUNTY,State Police:,Nelson County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-04-01,N,NELSON,"Charlottesville, VA",Y,Y,Y
202472023,20247,2023,VA0630000,VA0630000,,N,N,,I,NEW KENT,NEW KENT CO SO NEW KENT,New Kent,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,25996,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,34,1,35,11,14,25,1.7,2.3,1994-01-01,1998-11-01,1998-11-01,2012-06-01,,2019-04-01,N,NEW KENT,"Richmond, VA",Y,Y,Y
202482023,20248,2023,VA063SP00,VA063SP00,,N,N,,I,SP: NEW KENT COUNTY,SP: NEW KENT COUNTY,State Police:,New Kent County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NEW KENT,"Richmond, VA",Y,Y,Y
202492023,20249,2023,VA0650000,VA0650000,,N,N,,I,NORTHAMPTON,NORTHAMPTON CO SO EASTVILLE,Northampton,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,8858,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,47,4,51,17,11,28,7.2,8.9,1994-01-01,1996-06-01,1996-06-01,2012-06-01,,2019-06-01,N,NORTHAMPTON,Not Specified,Y,Y,Y
202502023,20250,2023,VA0650100,VA0650100,,N,N,,I,CAPE CHARLES,CAPE CHARLES PD,Cape Charles,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1212,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,2,0,2,6.6,6.6,1994-01-01,1998-12-01,1998-12-01,2012-06-01,,2019-07-01,N,NORTHAMPTON,Not Specified,Y,Y,Y
202512023,20251,2023,VA0650200,VA0650200,,N,N,,I,EXMORE,EXMORE PD,Exmore,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1399,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,0,0,5.0,5.0,1994-01-01,1998-12-01,1998-12-01,2012-06-01,,2019-06-01,N,NORTHAMPTON,Not Specified,Y,Y,Y
202522023,20252,2023,VA065SP00,VA065SP00,,N,N,,I,SP: NORTHAMPTON COUNTY,SP: NORTHAMPTON COUNTY,State Police:,Northampton County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NORTHAMPTON,Not Specified,Y,Y,Y
202532023,20253,2023,VA0660000,VA0660000,,N,N,,I,NORTHUMBERLAND,NORTHUMBERLAND CO SO HEATHSVILLE,Northumberland,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,12477,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,20,0,20,1,12,13,1.7,2.6,1994-01-01,1999-04-01,1999-04-01,2012-06-01,,2019-04-01,N,NORTHUMBERLAND,Not Specified,Y,Y,Y
202542023,20254,2023,VA066SP00,VA066SP00,,N,N,,I,SP: NORTHUMBERLAND CNTY,SP: NORTHUMBERLAND CNTY,State Police:,Northumberland County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-11-01,,2019-04-01,N,NORTHUMBERLAND,Not Specified,Y,Y,Y
202552023,20255,2023,VA0670000,VA0670000,,N,N,,I,NOTTOWAY,NOTTOWAY CO SO NOTTOWAY,Nottoway,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,9565,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,18,2,20,3,10,13,2.2,3.5,1994-01-01,1995-01-01,1995-01-01,2012-06-01,,2019-04-01,N,NOTTOWAY,Not Specified,Y,Y,Y
202562023,20256,2023,VA0670100,VA0670100,,N,N,,I,BLACKSTONE,BLACKSTONE PD,Blackstone,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,3322,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,1,1,3.6,3.9,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2020-02-01,N,NOTTOWAY,Not Specified,Y,Y,Y
202572023,20257,2023,VA0670200,VA0670200,,N,N,,I,CREWE,CREWE PD,Crewe,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2230,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,2,1,3,2.7,3.1,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,NOTTOWAY,Not Specified,Y,Y,Y
202582023,20258,2023,VA0670300,VA0670300,,N,N,,I,BURKEVILLE,BURKEVILLE PD,Burkeville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,415,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,2.4,2.4,1994-01-01,2006-09-01,2006-09-01,2012-06-01,,,N,NOTTOWAY,Not Specified,Y,Y,Y
202592023,20259,2023,VA067SP00,VA067SP00,,N,N,,I,SP: NOTTOWAY COUNTY,SP: NOTTOWAY COUNTY,State Police:,Nottoway County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,NOTTOWAY,Not Specified,Y,Y,Y
202602023,20260,2023,VA0680000,VA0680000,,N,N,,I,ORANGE,ORANGE CO SO ORANGE,Orange,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,32160,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,48,3,51,6,5,11,1.7,1.9,1994-01-01,1996-06-01,1996-06-01,2012-06-01,,2020-10-01,N,ORANGE,Not Specified,Y,Y,Y
202612023,20261,2023,VA0680100,VA0680100,,N,N,,I,ORANGE,ORANGE PD,Orange,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5188,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,2,2,4,2.5,2.9,1994-01-01,1998-06-01,1998-06-01,2012-06-01,,2019-04-01,N,ORANGE,Not Specified,Y,Y,Y
202622023,20262,2023,VA0680200,VA0680200,,N,N,,I,GORDONSVILLE,GORDONSVILLE PD,Gordonsville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1501,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,4.7,5.3,1994-01-01,1997-09-01,1997-09-01,2012-06-01,,2019-08-01,N,ORANGE,Not Specified,Y,Y,Y
202632023,20263,2023,VA068SP00,VA068SP00,,N,N,,I,SP: ORANGE COUNTY,SP: ORANGE COUNTY,State Police:,Orange County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,ORANGE,Not Specified,Y,Y,Y
202642023,20264,2023,VA0690000,VA0690000,,N,N,,I,PAGE,PAGE CO SO LURAY,Page,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,14775,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,50,2,52,9,7,16,4.0,4.6,1994-01-01,1998-09-01,1998-09-01,2012-06-01,,2019-04-01,N,PAGE,Not Specified,Y,Y,Y
202652023,20265,2023,VA0690100,VA0690100,,N,N,,I,LURAY,LURAY PD,Luray,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4837,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,2,1,3,3.1,3.3,1994-01-01,1998-06-01,1998-06-01,2012-06-01,,2019-04-01,N,PAGE,Not Specified,Y,Y,Y
202662023,20266,2023,VA0690200,VA0690200,,N,N,,I,SHENANDOAH,SHENANDOAH PD,Shenandoah,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2486,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,0,0,2.8,2.8,1994-01-01,1997-07-01,1997-07-01,2012-06-01,,2019-04-01,N,PAGE,Not Specified,Y,Y,Y
202672023,20267,2023,VA0690300,VA0690300,,N,N,,I,STANLEY,STANLEY PD,Stanley,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1704,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,2.9,2.9,1994-01-01,1998-08-01,1998-08-01,2012-06-01,,2019-04-01,N,PAGE,Not Specified,Y,Y,Y
202682023,20268,2023,VA069SP00,VA069SP00,,N,N,,I,SP: PAGE COUNTY,SP: PAGE COUNTY,State Police:,Page County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,PAGE,Not Specified,Y,Y,Y
202692023,20269,2023,VA0700000,VA0700000,,N,N,,I,PATRICK,PATRICK CO SO STUART,Patrick,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,17688,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,51,1,52,9,14,23,3.4,4.2,1994-01-01,1995-05-01,1995-05-01,2013-01-01,,2019-04-01,N,PATRICK,Not Specified,Y,Y,Y
202702023,20270,2023,VA070SP00,VA070SP00,,N,N,,I,SP: PATRICK COUNTY,SP: PATRICK COUNTY,State Police:,Patrick County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,PATRICK,Not Specified,Y,Y,Y
